AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Tennessee,All,2012-13,21,7.6,0,91,"1,203",> 100%
State,Tennessee,All,2012-13,22,6.4,0,76,"1,185",> 100%
State,Tennessee,All,2012-13,23,8,0,92,"1,153",> 100%
State,Tennessee,All,2012-13,24,7.9,0,88,"1,112",97.2%
State,Tennessee,All,2012-13,25,8,0,94,"1,175",> 100%
State,Tennessee,All,2012-13,26,8.5,0,96,"1,123",98.2%
State,Tennessee,All,2012-13,27,6.4,0,75,"1,166",> 100%
State,Tennessee,All,2012-13,28,8,0,91,"1,134",99.1%
State,Tennessee,All,2012-13,29,7,0,82,"1,167",> 100%
State,Tennessee,All,2012-13,30,8.1,0,91,"1,117",97.6%
State,Tennessee,All,2012-13,31,6.5,0,76,"1,161",> 100%
State,Tennessee,All,2012-13,32,7.8,0,89,"1,141",99.7%
State,Tennessee,All,2012-13,33,8.9,0,101,"1,133",99%
State,Tennessee,All,2012-13,34,7.3,0,86,"1,174",> 100%
State,Tennessee,All,2012-13,35,8.1,1,94,"1,176",> 100%
State,Tennessee,All,2012-13,36,8.3,0,94,"1,130",98.8%
State,Tennessee,All,2012-13,37,7.9,0,88,"1,111",97.1%
State,Tennessee,All,2012-13,38,7.1,0,83,"1,172",> 100%
State,Tennessee,All,2012-13,39,7.6,0,87,"1,138",99.5%
State,Texas,All,2012-13,40,6.5,0,219,"3,367",> 100%
State,Texas,All,2012-13,41,6.7,1,219,"3,265",> 100%
State,Texas,All,2012-13,42,7.5,1,242,"3,220",> 100%
State,Texas,All,2012-13,43,6.7,0,218,"3,278",> 100%
State,Texas,All,2012-13,44,6.2,1,210,"3,385",> 100%
State,Texas,All,2012-13,45,7.1,1,236,"3,325",> 100%
State,Texas,All,2012-13,46,7.3,3,247,"3,403",> 100%
State,Texas,All,2012-13,47,7.4,5,241,"3,327",> 100%
State,Texas,All,2012-13,48,8.1,3,285,"3,569",> 100%
State,Texas,All,2012-13,49,8.1,1,295,"3,672",> 100%
State,Texas,All,2012-13,50,7.6,1,269,"3,556",> 100%
State,Texas,All,2012-13,51,8.7,5,317,"3,685",> 100%
State,Texas,All,2012-13,52,9.1,8,344,"3,854",> 100%
State,Texas,All,2012-13,1,11.2,26,444,"4,194",> 100%
State,Texas,All,2012-13,2,11.9,37,479,"4,346",> 100%
State,Texas,All,2012-13,3,10.6,35,413,"4,239",> 100%
State,Texas,All,2012-13,4,10.8,43,397,"4,090",> 100%
State,Texas,All,2012-13,5,10.3,12,370,"3,722",> 100%
State,Texas,All,2012-13,6,9.5,17,333,"3,689",> 100%
State,Texas,All,2012-13,7,9.4,6,324,"3,495",> 100%
State,Texas,All,2012-13,8,9,2,315,"3,523",> 100%
State,Texas,All,2012-13,9,8.4,3,289,"3,481",> 100%
State,Texas,All,2012-13,10,8.5,1,309,"3,647",> 100%
State,Texas,All,2012-13,11,8.3,4,288,"3,504",> 100%
State,Texas,All,2012-13,12,8.2,1,294,"3,596",> 100%
State,Texas,All,2012-13,13,8.5,3,302,"3,585",> 100%
State,Texas,All,2012-13,14,8,1,272,"3,394",> 100%
State,Texas,All,2012-13,15,7.5,2,254,"3,401",> 100%
State,Texas,All,2012-13,16,8.3,0,285,"3,424",> 100%
State,Texas,All,2012-13,17,7.9,2,257,"3,276",> 100%
State,Texas,All,2012-13,18,7.5,0,245,"3,277",> 100%
State,Texas,All,2012-13,19,7.5,1,243,"3,232",> 100%
State,Texas,All,2012-13,20,6.7,0,222,"3,291",> 100%
State,Texas,All,2012-13,21,6.8,1,219,"3,231",> 100%
State,Texas,All,2012-13,22,5.8,0,190,"3,260",> 100%
State,Texas,All,2012-13,23,7.6,0,250,"3,311",> 100%
State,Texas,All,2012-13,24,6.6,0,221,"3,326",> 100%
State,Texas,All,2012-13,25,7.2,1,238,"3,307",> 100%
State,Texas,All,2012-13,26,6.6,0,217,"3,299",> 100%
State,Texas,All,2012-13,27,6.6,1,220,"3,369",> 100%
State,Texas,All,2012-13,28,7.2,0,233,"3,254",> 100%
State,Texas,All,2012-13,29,7.1,0,224,"3,165",98.5%
State,Texas,All,2012-13,30,6.1,0,201,"3,273",> 100%
State,Texas,All,2012-13,31,6,0,196,"3,241",> 100%
State,Texas,All,2012-13,32,5.9,0,193,"3,248",> 100%
State,Texas,All,2012-13,33,7.1,0,228,"3,211",100%
State,Texas,All,2012-13,34,7.4,0,232,"3,154",98.2%
State,Texas,All,2012-13,35,6,0,185,"3,077",95.8%
State,Texas,All,2012-13,36,5.5,0,170,"3,087",96.1%
State,Texas,All,2012-13,37,6.5,2,207,"3,211",100%
State,Texas,All,2012-13,38,5.6,0,179,"3,175",98.9%
State,Texas,All,2012-13,39,7.4,1,234,"3,168",98.6%
State,Utah,All,2012-13,40,8.4,0,27,323,> 100%
State,Utah,All,2012-13,41,7,0,21,300,> 100%
State,Utah,All,2012-13,42,5.7,0,17,300,> 100%
State,Utah,All,2012-13,43,7.1,0,23,322,> 100%
State,Utah,All,2012-13,44,6.3,0,18,288,> 100%
State,Utah,All,2012-13,45,8.7,0,25,287,> 100%
State,Utah,All,2012-13,46,6.3,0,19,302,> 100%
State,Utah,All,2012-13,47,8,0,26,325,> 100%
State,Utah,All,2012-13,48,4.5,0,13,286,> 100%
State,Utah,All,2012-13,49,8.8,0,28,319,> 100%
State,Utah,All,2012-13,50,6.7,0,19,284,99.4%
State,Utah,All,2012-13,51,6.6,0,22,333,> 100%
State,Utah,All,2012-13,52,8.4,1,26,320,> 100%
State,Utah,All,2012-13,1,12,2,35,308,> 100%
State,Utah,All,2012-13,2,11.3,3,27,265,92.8%
State,Utah,All,2012-13,3,11.2,5,38,383,> 100%
State,Utah,All,2012-13,4,11.3,6,34,353,> 100%
State,Utah,All,2012-13,5,9.3,2,31,355,> 100%
State,Utah,All,2012-13,6,10.3,6,27,319,> 100%
State,Utah,All,2012-13,7,12.2,2,37,320,> 100%
State,Utah,All,2012-13,8,11.6,1,41,363,> 100%
State,Utah,All,2012-13,9,8.7,2,28,343,> 100%
State,Utah,All,2012-13,10,8.5,0,28,330,> 100%
State,Utah,All,2012-13,11,8.3,0,26,314,> 100%
State,Utah,All,2012-13,12,8.3,0,28,339,> 100%
State,Utah,All,2012-13,13,8.3,0,26,313,> 100%
State,Utah,All,2012-13,14,6.4,0,21,327,> 100%
State,Utah,All,2012-13,15,6.4,0,19,296,> 100%
State,Utah,All,2012-13,16,6.7,0,22,327,> 100%
State,Utah,All,2012-13,17,5.6,0,18,320,> 100%
State,Utah,All,2012-13,18,4.7,0,14,295,> 100%
State,Utah,All,2012-13,19,7.1,0,20,283,99.1%
State,Utah,All,2012-13,20,6.2,0,19,308,> 100%
State,Utah,All,2012-13,21,4.8,0,15,313,> 100%
State,Utah,All,2012-13,22,9.5,0,27,285,99.8%
State,Utah,All,2012-13,23,5.8,0,19,327,> 100%
State,Utah,All,2012-13,24,6,0,18,298,> 100%
State,Utah,All,2012-13,25,6.5,0,20,310,> 100%
State,Utah,All,2012-13,26,7.7,0,24,312,> 100%
State,Utah,All,2012-13,27,6.5,0,20,309,> 100%
State,Utah,All,2012-13,28,5.5,0,17,309,> 100%
State,Utah,All,2012-13,29,6.4,0,17,267,93.5%
State,Utah,All,2012-13,30,4.9,0,15,305,> 100%
State,Utah,All,2012-13,31,5.7,0,17,299,> 100%
State,Utah,All,2012-13,32,5.6,0,17,302,> 100%
State,Utah,All,2012-13,33,5.3,0,17,321,> 100%
State,Utah,All,2012-13,34,7.5,0,21,281,98.4%
State,Utah,All,2012-13,35,3.5,0,10,282,98.7%
State,Utah,All,2012-13,36,6,0,18,302,> 100%
State,Utah,All,2012-13,37,5.7,0,17,298,> 100%
State,Utah,All,2012-13,38,5.7,0,16,282,98.7%
State,Utah,All,2012-13,39,5.6,0,15,268,93.8%
State,Vermont,All,2012-13,40,3.7,0,4,108,> 100%
State,Vermont,All,2012-13,41,11.6,0,11,95,94.7%
State,Vermont,All,2012-13,42,9.3,0,10,107,> 100%
State,Vermont,All,2012-13,43,12.1,0,11,91,90.7%
State,Vermont,All,2012-13,44,11.3,0,9,80,79.7%
State,Vermont,All,2012-13,45,10.9,0,10,92,91.7%
State,Vermont,All,2012-13,46,11.9,0,12,101,> 100%
State,Vermont,All,2012-13,47,4,0,4,100,99.7%
State,Vermont,All,2012-13,48,7.7,0,8,104,> 100%
State,Vermont,All,2012-13,49,16.1,1,13,87,86.7%
State,Vermont,All,2012-13,50,8.7,0,9,104,> 100%
State,Vermont,All,2012-13,51,5.8,0,7,121,> 100%
State,Vermont,All,2012-13,52,7.5,1,8,120,> 100%
State,Vermont,All,2012-13,1,13.4,0,17,127,> 100%
State,Vermont,All,2012-13,2,14.7,1,16,116,> 100%
State,Vermont,All,2012-13,3,17.5,5,19,137,> 100%
State,Vermont,All,2012-13,4,11.6,3,10,112,> 100%
State,Vermont,All,2012-13,5,17.1,3,22,146,> 100%
State,Vermont,All,2012-13,6,9.1,0,11,121,> 100%
State,Vermont,All,2012-13,7,10.9,1,11,110,> 100%
State,Vermont,All,2012-13,8,14,1,14,107,> 100%
State,Vermont,All,2012-13,9,10.5,0,11,105,> 100%
State,Vermont,All,2012-13,10,9.8,0,12,123,> 100%
State,Vermont,All,2012-13,11,6.1,0,6,98,97.7%
State,Vermont,All,2012-13,12,13.3,1,11,90,89.7%
State,Vermont,All,2012-13,13,12.3,1,13,114,> 100%
State,Vermont,All,2012-13,14,8.4,0,9,107,> 100%
State,Vermont,All,2012-13,15,6.1,0,6,98,97.7%
State,Vermont,All,2012-13,16,10.6,1,11,113,> 100%
State,Vermont,All,2012-13,17,4.6,0,5,109,> 100%
State,Vermont,All,2012-13,18,3.3,0,4,120,> 100%
State,Vermont,All,2012-13,19,5.3,0,5,95,94.7%
State,Vermont,All,2012-13,20,11.8,0,12,102,> 100%
State,Vermont,All,2012-13,21,9.7,0,10,103,> 100%
State,Vermont,All,2012-13,22,7.8,0,8,103,> 100%
State,Vermont,All,2012-13,23,7.9,0,8,101,> 100%
State,Vermont,All,2012-13,24,14.7,0,14,95,94.7%
State,Vermont,All,2012-13,25,11.2,0,11,98,97.7%
State,Vermont,All,2012-13,26,9.1,0,8,88,87.7%
State,Vermont,All,2012-13,27,10.6,0,11,104,> 100%
State,Vermont,All,2012-13,28,6.9,0,7,102,> 100%
State,Vermont,All,2012-13,29,7,0,8,115,> 100%
State,Vermont,All,2012-13,30,5,0,4,80,79.7%
State,Vermont,All,2012-13,31,5.3,0,5,94,93.7%
State,Vermont,All,2012-13,32,7.2,0,7,97,96.7%
State,Vermont,All,2012-13,33,4,0,4,99,98.7%
State,Vermont,All,2012-13,34,8.2,0,8,98,97.7%
State,Vermont,All,2012-13,35,9.1,0,10,110,> 100%
State,Vermont,All,2012-13,36,2.1,0,2,96,95.7%
State,Vermont,All,2012-13,37,3.2,0,3,95,94.7%
State,Vermont,All,2012-13,38,7.8,0,8,103,> 100%
State,Vermont,All,2012-13,39,3.4,0,3,88,87.7%
State,Virginia,All,2012-13,40,7,0,80,"1,148",> 100%
State,Virginia,All,2012-13,41,6,1,70,"1,177",> 100%
State,Virginia,All,2012-13,42,6.7,1,76,"1,155",> 100%
State,Virginia,All,2012-13,43,5.3,0,63,"1,189",> 100%
State,Virginia,All,2012-13,44,7.2,0,84,"1,163",> 100%
State,Virginia,All,2012-13,45,7.5,0,93,"1,243",> 100%
State,Virginia,All,2012-13,46,6.9,0,78,"1,137",99.3%
State,Virginia,All,2012-13,47,6.4,0,80,"1,241",> 100%
State,Virginia,All,2012-13,48,6.4,0,77,"1,201",> 100%
State,Virginia,All,2012-13,49,6.6,0,87,"1,312",> 100%
State,Virginia,All,2012-13,50,7.5,2,91,"1,247",> 100%
State,Virginia,All,2012-13,51,7.7,5,97,"1,322",> 100%
State,Virginia,All,2012-13,52,8.2,8,109,"1,424",> 100%
State,Virginia,All,2012-13,1,10.5,15,146,"1,539",> 100%
State,Virginia,All,2012-13,2,11.4,15,156,"1,496",> 100%
State,Virginia,All,2012-13,3,12.2,16,156,"1,408",> 100%
State,Virginia,All,2012-13,4,10.3,7,129,"1,322",> 100%
State,Virginia,All,2012-13,5,9.5,5,122,"1,330",> 100%
State,Virginia,All,2012-13,6,8.1,0,107,"1,321",> 100%
State,Virginia,All,2012-13,7,9.3,5,115,"1,291",> 100%
State,Virginia,All,2012-13,8,8.1,1,101,"1,257",> 100%
State,Virginia,All,2012-13,9,9.2,2,116,"1,288",> 100%
State,Virginia,All,2012-13,10,7.1,1,87,"1,236",> 100%
State,Virginia,All,2012-13,11,8.6,3,107,"1,278",> 100%
State,Virginia,All,2012-13,12,7.9,0,100,"1,261",> 100%
State,Virginia,All,2012-13,13,6.8,1,83,"1,242",> 100%
State,Virginia,All,2012-13,14,6.5,2,80,"1,270",> 100%
State,Virginia,All,2012-13,15,8.2,2,102,"1,276",> 100%
State,Virginia,All,2012-13,16,8.1,0,103,"1,271",> 100%
State,Virginia,All,2012-13,17,6.8,1,78,"1,160",> 100%
State,Virginia,All,2012-13,18,7.4,0,86,"1,159",> 100%
State,Virginia,All,2012-13,19,5.4,0,63,"1,165",> 100%
State,Virginia,All,2012-13,20,6.8,1,78,"1,168",> 100%
State,Virginia,All,2012-13,21,4.8,0,51,"1,066",93.1%
State,Virginia,All,2012-13,22,4.5,0,50,"1,113",97.2%
State,Virginia,All,2012-13,23,7.6,0,88,"1,158",> 100%
State,Virginia,All,2012-13,24,6.4,0,70,"1,093",95.5%
State,Virginia,All,2012-13,25,5.8,0,64,"1,108",96.8%
State,Virginia,All,2012-13,26,6.5,0,72,"1,109",96.9%
State,Virginia,All,2012-13,27,5.8,0,67,"1,164",> 100%
State,Virginia,All,2012-13,28,6.5,0,69,"1,060",92.6%
State,Virginia,All,2012-13,29,6.3,0,70,"1,112",97.1%
State,Virginia,All,2012-13,30,5.9,0,64,"1,084",94.7%
State,Virginia,All,2012-13,31,5.8,0,66,"1,138",99.4%
State,Virginia,All,2012-13,32,6.9,0,78,"1,123",98.1%
State,Virginia,All,2012-13,33,6.2,0,72,"1,153",> 100%
State,Virginia,All,2012-13,34,6.3,0,72,"1,141",99.7%
State,Virginia,All,2012-13,35,4.7,0,55,"1,177",> 100%
State,Virginia,All,2012-13,36,5.6,0,63,"1,122",98%
State,Virginia,All,2012-13,37,6.7,0,73,"1,095",95.6%
State,Virginia,All,2012-13,38,5.9,0,68,"1,161",> 100%
State,Virginia,All,2012-13,39,6,0,66,"1,092",95.4%
State,Washington,All,2012-13,40,6.2,0,58,932,99.6%
State,Washington,All,2012-13,41,9.4,0,90,962,> 100%
State,Washington,All,2012-13,42,8,0,77,959,> 100%
State,Washington,All,2012-13,43,7.1,0,69,971,> 100%
State,Washington,All,2012-13,44,6.3,0,62,990,> 100%
State,Washington,All,2012-13,45,7,0,64,913,97.6%
State,Washington,All,2012-13,46,8.1,0,84,"1,032",> 100%
State,Washington,All,2012-13,47,8.1,0,77,956,> 100%
State,Washington,All,2012-13,48,7.8,0,78,997,> 100%
State,Washington,All,2012-13,49,7.4,0,72,969,> 100%
State,Washington,All,2012-13,50,8.7,1,82,956,> 100%
State,Washington,All,2012-13,51,8,2,78,999,> 100%
State,Washington,All,2012-13,52,9.2,1,96,"1,050",> 100%
State,Washington,All,2012-13,1,9.7,7,99,"1,094",> 100%
State,Washington,All,2012-13,2,11.7,14,117,"1,120",> 100%
State,Washington,All,2012-13,3,11.9,16,117,"1,118",> 100%
State,Washington,All,2012-13,4,10.8,8,116,"1,147",> 100%
State,Washington,All,2012-13,5,10.8,13,114,"1,171",> 100%
State,Washington,All,2012-13,6,11.1,9,111,"1,079",> 100%
State,Washington,All,2012-13,7,11.2,6,114,"1,075",> 100%
State,Washington,All,2012-13,8,10.6,6,102,"1,016",> 100%
State,Washington,All,2012-13,9,10,4,103,"1,069",> 100%
State,Washington,All,2012-13,10,9.2,4,97,"1,097",> 100%
State,Washington,All,2012-13,11,9.6,2,97,"1,031",> 100%
State,Washington,All,2012-13,12,10.5,1,105,"1,011",> 100%
State,Washington,All,2012-13,13,8.2,1,80,986,> 100%
State,Washington,All,2012-13,14,8.8,0,94,"1,072",> 100%
State,Washington,All,2012-13,15,9.6,0,93,970,> 100%
State,Washington,All,2012-13,16,9.5,0,90,949,> 100%
State,Washington,All,2012-13,17,7.1,0,67,944,> 100%
State,Washington,All,2012-13,18,6.6,0,65,992,> 100%
State,Washington,All,2012-13,19,7.3,0,66,904,96.6%
State,Washington,All,2012-13,20,7.1,0,65,915,97.8%
State,Washington,All,2012-13,21,7.9,0,75,950,> 100%
State,Washington,All,2012-13,22,7.1,0,65,910,97.3%
State,Washington,All,2012-13,23,9.2,0,87,943,> 100%
State,Washington,All,2012-13,24,6.2,0,56,910,97.3%
State,Washington,All,2012-13,25,6.2,0,58,934,99.8%
State,Washington,All,2012-13,26,6.7,0,61,906,96.9%
State,Washington,All,2012-13,27,6.2,0,58,938,> 100%
State,Washington,All,2012-13,28,6.8,0,60,881,94.2%
State,Washington,All,2012-13,29,7.1,0,66,924,98.8%
State,Washington,All,2012-13,30,6.2,0,56,909,97.2%
State,Washington,All,2012-13,31,5.8,1,55,960,> 100%
State,Washington,All,2012-13,32,6.4,0,59,925,98.9%
State,Washington,All,2012-13,33,6.2,0,56,903,96.5%
State,Washington,All,2012-13,34,5.5,1,47,869,92.9%
State,Washington,All,2012-13,35,6.1,0,53,867,92.7%
State,Washington,All,2012-13,36,5.2,0,50,958,> 100%
State,Washington,All,2012-13,37,6.4,0,56,877,93.8%
State,Washington,All,2012-13,38,5.8,0,52,901,96.3%
State,Washington,All,2012-13,39,4.4,0,40,919,98.2%
State,West Virginia,All,2012-13,40,7.1,0,28,396,96.1%
State,West Virginia,All,2012-13,41,8.8,0,36,410,99.5%
State,West Virginia,All,2012-13,42,10.7,0,48,450,> 100%
State,West Virginia,All,2012-13,43,8.5,0,36,424,> 100%
State,West Virginia,All,2012-13,44,7.3,0,30,412,99.9%
State,West Virginia,All,2012-13,45,9.3,0,37,396,96.1%
State,West Virginia,All,2012-13,46,6.8,0,30,442,> 100%
State,West Virginia,All,2012-13,47,8.5,0,35,411,99.7%
State,West Virginia,All,2012-13,48,7.1,0,32,450,> 100%
State,West Virginia,All,2012-13,49,9.7,0,42,434,> 100%
State,West Virginia,All,2012-13,50,7.8,0,32,408,99%
State,West Virginia,All,2012-13,51,10.6,2,48,471,> 100%
State,West Virginia,All,2012-13,52,12.5,4,55,472,> 100%
State,West Virginia,All,2012-13,1,12.5,7,55,497,> 100%
State,West Virginia,All,2012-13,2,8.6,6,38,512,> 100%
State,West Virginia,All,2012-13,3,12.9,5,56,472,> 100%
State,West Virginia,All,2012-13,4,14.4,7,63,487,> 100%
State,West Virginia,All,2012-13,5,13.3,3,57,450,> 100%
State,West Virginia,All,2012-13,6,11.7,1,55,478,> 100%
State,West Virginia,All,2012-13,7,10.2,1,42,423,> 100%
State,West Virginia,All,2012-13,8,11.7,2,48,429,> 100%
State,West Virginia,All,2012-13,9,8.1,1,32,408,99%
State,West Virginia,All,2012-13,10,9.7,1,43,452,> 100%
State,West Virginia,All,2012-13,11,12.5,2,60,497,> 100%
State,West Virginia,All,2012-13,12,10.6,0,46,433,> 100%
State,West Virginia,All,2012-13,13,10.3,0,43,418,> 100%
State,West Virginia,All,2012-13,14,10.2,0,46,452,> 100%
State,West Virginia,All,2012-13,15,11.9,0,57,477,> 100%
State,West Virginia,All,2012-13,16,10,0,43,431,> 100%
State,West Virginia,All,2012-13,17,6.7,0,26,386,93.6%
State,West Virginia,All,2012-13,18,9.4,0,41,434,> 100%
State,West Virginia,All,2012-13,19,7.6,0,34,450,> 100%
State,West Virginia,All,2012-13,20,8.7,0,38,437,> 100%
State,West Virginia,All,2012-13,21,7.4,0,29,390,94.6%
State,West Virginia,All,2012-13,22,7.8,0,33,423,> 100%
State,West Virginia,All,2012-13,23,9.3,0,35,376,91.2%
State,West Virginia,All,2012-13,24,7,0,27,386,93.6%
State,West Virginia,All,2012-13,25,6.1,0,24,394,95.6%
State,West Virginia,All,2012-13,26,5,0,19,383,92.9%
State,West Virginia,All,2012-13,27,7.9,0,28,354,85.9%
State,West Virginia,All,2012-13,28,7.1,0,27,379,91.9%
State,West Virginia,All,2012-13,29,7.3,0,29,397,96.3%
State,West Virginia,All,2012-13,30,8.8,0,35,398,96.5%
State,West Virginia,All,2012-13,31,6.4,0,24,377,91.5%
State,West Virginia,All,2012-13,32,9.2,0,39,423,> 100%
State,West Virginia,All,2012-13,33,6.6,0,27,407,98.7%
State,West Virginia,All,2012-13,34,8.5,0,32,377,91.5%
State,West Virginia,All,2012-13,35,10.8,0,40,371,90%
State,West Virginia,All,2012-13,36,9,0,36,402,97.5%
State,West Virginia,All,2012-13,37,6.9,0,26,377,91.5%
State,West Virginia,All,2012-13,38,8.2,0,33,403,97.8%
State,West Virginia,All,2012-13,39,6.8,0,28,413,> 100%
State,Wisconsin,All,2012-13,40,6.5,0,64,986,> 100%
State,Wisconsin,All,2012-13,41,6.1,0,58,944,> 100%
State,Wisconsin,All,2012-13,42,6.2,0,60,971,> 100%
State,Wisconsin,All,2012-13,43,6.1,0,57,929,> 100%
State,Wisconsin,All,2012-13,44,7.5,0,70,931,> 100%
State,Wisconsin,All,2012-13,45,5.5,0,51,934,> 100%
State,Wisconsin,All,2012-13,46,6.1,0,57,931,> 100%
State,Wisconsin,All,2012-13,47,7,0,66,945,> 100%
State,Wisconsin,All,2012-13,48,7.5,2,68,933,> 100%
State,Wisconsin,All,2012-13,49,6.3,0,62,980,> 100%
State,Wisconsin,All,2012-13,50,7.3,1,72,"1,004",> 100%
State,Wisconsin,All,2012-13,51,6.2,3,59,"1,006",> 100%
State,Wisconsin,All,2012-13,52,10.6,14,98,"1,054",> 100%
State,Wisconsin,All,2012-13,1,9.2,17,90,"1,158",> 100%
State,Wisconsin,All,2012-13,2,11.6,38,102,"1,202",> 100%
State,Wisconsin,All,2012-13,3,11.6,27,100,"1,093",> 100%
State,Wisconsin,All,2012-13,4,11.1,23,106,"1,164",> 100%
State,Wisconsin,All,2012-13,5,9.5,9,98,"1,131",> 100%
State,Wisconsin,All,2012-13,6,9.3,12,79,980,> 100%
State,Wisconsin,All,2012-13,7,8.6,10,79,"1,031",> 100%
State,Wisconsin,All,2012-13,8,7.2,5,72,"1,065",> 100%
State,Wisconsin,All,2012-13,9,7.6,5,67,947,> 100%
State,Wisconsin,All,2012-13,10,7.3,5,65,960,> 100%
State,Wisconsin,All,2012-13,11,9.1,3,90,"1,020",> 100%
State,Wisconsin,All,2012-13,12,7.9,2,76,992,> 100%
State,Wisconsin,All,2012-13,13,7.6,1,71,952,> 100%
State,Wisconsin,All,2012-13,14,9.4,2,86,939,> 100%
State,Wisconsin,All,2012-13,15,6.3,1,61,980,> 100%
State,Wisconsin,All,2012-13,16,5.9,0,57,966,> 100%
State,Wisconsin,All,2012-13,17,7.3,1,70,977,> 100%
State,Wisconsin,All,2012-13,18,7.5,0,71,944,> 100%
State,Wisconsin,All,2012-13,19,7.7,1,69,906,100%
State,Wisconsin,All,2012-13,20,7,0,65,929,> 100%
State,Wisconsin,All,2012-13,21,6.7,1,60,906,100%
State,Wisconsin,All,2012-13,22,6.2,0,58,941,> 100%
State,Wisconsin,All,2012-13,23,6,0,55,923,> 100%
State,Wisconsin,All,2012-13,24,6.8,0,60,882,97.3%
State,Wisconsin,All,2012-13,25,7.4,0,69,933,> 100%
State,Wisconsin,All,2012-13,26,7,1,59,863,95.2%
State,Wisconsin,All,2012-13,27,5.6,0,47,846,93.3%
State,Wisconsin,All,2012-13,28,6.4,0,57,885,97.6%
State,Wisconsin,All,2012-13,29,4.8,0,44,913,> 100%
State,Wisconsin,All,2012-13,30,6.9,0,57,832,91.8%
State,Wisconsin,All,2012-13,31,4.6,0,38,832,91.8%
State,Wisconsin,All,2012-13,32,3.9,0,35,896,98.9%
State,Wisconsin,All,2012-13,33,5.6,0,51,905,99.9%
State,Wisconsin,All,2012-13,34,5.6,0,50,887,97.9%
State,Wisconsin,All,2012-13,35,7.6,0,66,863,95.2%
State,Wisconsin,All,2012-13,36,5.3,0,47,884,97.5%
State,Wisconsin,All,2012-13,37,6.2,0,56,902,99.5%
State,Wisconsin,All,2012-13,38,5.4,0,47,866,95.6%
State,Wisconsin,All,2012-13,39,6.7,0,60,901,99.4%
State,Wyoming,All,2012-13,40,0,0,0,77,91.7%
State,Wyoming,All,2012-13,41,8.8,0,6,68,81%
State,Wyoming,All,2012-13,42,5.1,0,5,99,> 100%
State,Wyoming,All,2012-13,43,3.2,0,3,94,> 100%
State,Wyoming,All,2012-13,44,8.3,0,9,109,> 100%
State,Wyoming,All,2012-13,45,3.3,0,3,92,> 100%
State,Wyoming,All,2012-13,46,6,0,5,84,> 100%
State,Wyoming,All,2012-13,47,4.4,0,4,90,> 100%
State,Wyoming,All,2012-13,48,5,0,5,100,> 100%
State,Wyoming,All,2012-13,49,5.6,0,5,90,> 100%
State,Wyoming,All,2012-13,50,2.3,0,2,87,> 100%
State,Wyoming,All,2012-13,51,5.1,0,5,98,> 100%
State,Wyoming,All,2012-13,52,11.2,2,10,107,> 100%
State,Wyoming,All,2012-13,1,13.3,2,10,90,> 100%
State,Wyoming,All,2012-13,2,10.7,2,10,112,> 100%
State,Wyoming,All,2012-13,3,8.5,3,5,94,> 100%
State,Wyoming,All,2012-13,4,15.7,1,13,89,> 100%
State,Wyoming,All,2012-13,5,13.9,4,11,108,> 100%
State,Wyoming,All,2012-13,6,10.3,1,7,78,92.9%
State,Wyoming,All,2012-13,7,11.7,2,9,94,> 100%
State,Wyoming,All,2012-13,8,11.4,1,9,88,> 100%
State,Wyoming,All,2012-13,9,6,0,6,100,> 100%
State,Wyoming,All,2012-13,10,13.3,1,11,90,> 100%
State,Wyoming,All,2012-13,11,5.9,0,5,85,> 100%
State,Wyoming,All,2012-13,12,9.1,0,9,99,> 100%
State,Wyoming,All,2012-13,13,12.5,1,11,96,> 100%
State,Wyoming,All,2012-13,14,9.9,0,11,111,> 100%
State,Wyoming,All,2012-13,15,8.9,0,7,79,94.1%
State,Wyoming,All,2012-13,16,7,0,5,71,84.6%
State,Wyoming,All,2012-13,17,8.2,0,8,97,> 100%
State,Wyoming,All,2012-13,18,7.9,0,7,89,> 100%
State,Wyoming,All,2012-13,19,5,0,4,80,95.3%
State,Wyoming,All,2012-13,20,3.7,0,3,81,96.5%
State,Wyoming,All,2012-13,21,1.1,0,1,87,> 100%
State,Wyoming,All,2012-13,22,2.4,0,2,85,> 100%
State,Wyoming,All,2012-13,23,9.2,1,6,76,90.5%
State,Wyoming,All,2012-13,24,6.6,0,6,91,> 100%
State,Wyoming,All,2012-13,25,9.4,0,6,64,76.2%
State,Wyoming,All,2012-13,26,1.2,0,1,82,97.7%
State,Wyoming,All,2012-13,27,13.7,0,13,95,> 100%
State,Wyoming,All,2012-13,28,10.8,0,9,83,98.8%
State,Wyoming,All,2012-13,29,7.1,0,6,85,> 100%
State,Wyoming,All,2012-13,30,7.2,0,6,83,98.8%
State,Wyoming,All,2012-13,31,4.1,0,3,73,86.9%
State,Wyoming,All,2012-13,32,8.6,0,7,81,96.5%
State,Wyoming,All,2012-13,33,11,0,9,82,97.7%
State,Wyoming,All,2012-13,34,5.1,0,4,78,92.9%
State,Wyoming,All,2012-13,35,4.9,0,4,81,96.5%
State,Wyoming,All,2012-13,36,3.9,0,3,76,90.5%
State,Wyoming,All,2012-13,37,5.4,0,4,74,88.1%
State,Wyoming,All,2012-13,38,15.3,0,11,72,85.7%
State,Wyoming,All,2012-13,39,3.8,1,2,78,92.9%
